Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:
000000313	140031.200	000.006618	-0.442409	7.479423e-09	0.0e+00	00:00:56.250
000000314	140031.300	-00.029222	-0.442426	-3.302511e-08	0.0e+00	00:00:56.438
000000315	140031.400	-00.017772	-0.443258	-2.004661e-08	0.0e+00	00:00:56.609
000000316	140031.500	000.000418	-0.443258	4.709933e-10	0.0e+00	00:00:56.797
000000317	140031.600	-00.020764	-0.443893	-2.338822e-08	0.0e+00	00:00:56.984
000000318	140031.700	-00.037001	-0.442863	-4.177426e-08	0.0e+00	00:00:57.156
000000319	140031.800	-00.005127	-0.443949	-5.774653e-09	0.0e+00	00:00:57.344
000000320	140031.900	-00.033689	-0.446207	-3.775049e-08	0.0e+00	00:00:57.516
000000321	140032.000	-00.011711	-0.446159	-1.312454e-08	0.0e+00	00:00:57.703
000000322	140032.100	-00.009482	-0.444482	-1.066609e-08	0.0e+00	00:00:57.891
000000323	140032.200	-00.028867	-0.442405	-3.262521e-08	0.0e+00	00:00:58.063
000000324	140032.300	-00.026887	-0.442689	-3.036791e-08	0.0e+00	00:00:58.250
000000325	140032.400	-00.025965	-0.443732	-2.925800e-08	0.0e+00	00:00:58.422
000000326	140032.500	-00.030212	-0.442919	-3.410546e-08	0.0e+00	00:00:58.609
000000327	140032.600	-00.008205	-0.442126	-9.279198e-09	0.0e+00	00:00:58.797
000000328	140032.700	-00.046103	-0.442022	-5.215026e-08	0.0e+00	00:00:58.969
000000329	140032.800	-00.023615	-0.439535	-2.686373e-08	0.0e+00	00:00:59.156
000000330	140032.900	-00.082525	-0.438611	-9.407547e-08	0.0e+00	00:00:59.328
000000331	140033.000	-00.028468	-0.440751	-3.229434e-08	0.0e+00	00:00:59.516
000000332	140033.100	-00.031743	-0.442367	-3.587877e-08	0.0e+00	00:00:59.703
000000333	140033.200	-00.039313	-0.442286	-4.444344e-08	0.0e+00	00:00:59.875
000000334	140033.300	000.017387	-0.441532	1.968976e-08	0.0e+00	00:01:00.063
000000335	140033.400	000.000959	-0.441674	1.085499e-09	0.0e+00	00:01:00.234
000000336	140033.500	000.036226	-0.444692	4.073134e-08	0.0e+00	00:01:00.422
000000337	140033.600	000.019632	-0.445325	2.204200e-08	0.0e+00	00:01:00.594
000000338	140033.700	000.011144	-0.443633	1.255964e-08	0.0e+00	00:01:00.781
000000339	140033.800	-00.015737	-0.443348	-1.774778e-08	0.0e+00	00:01:00.953
000000340	140033.900	-00.028215	-0.442037	-3.191524e-08	0.0e+00	00:01:01.141
000000341	140034.000	-00.015686	-0.442545	-1.772196e-08	0.0e+00	00:01:01.313
000000342	140034.100	-00.041603	-0.443622	-4.689043e-08	0.0e+00	00:01:01.500
000000343	140034.200	-00.059559	-0.443075	-6.721058e-08	0.0e+00	00:01:01.688
000000344	140034.300	-00.023902	-0.440728	-2.711702e-08	0.0e+00	00:01:01.859
000000345	140034.400	-00.051529	-0.440230	-5.852497e-08	0.0e+00	00:01:02.047
000000346	140034.500	-00.038130	-0.442223	-4.311152e-08	0.0e+00	00:01:02.219
000000347	140034.600	-00.062352	-0.443609	-7.027849e-08	0.0e+00	00:01:02.406
000000348	140034.700	-00.034151	-0.442626	-3.857790e-08	0.0e+00	00:01:02.594
000000349	140034.800	-00.016385	-0.442643	-1.850794e-08	0.0e+00	00:01:02.766
000000350	140034.900	-00.036143	-0.443545	-4.074300e-08	0.0e+00	00:01:02.953
000000351	140035.000	-00.034317	-0.442121	-3.880996e-08	0.0e+00	00:01:03.125
000000352	140035.100	-00.036972	-0.442461	-4.178005e-08	0.0e+00	00:01:03.313
000000353	140035.200	-00.022604	-0.445533	-2.536727e-08	0.0e+00	00:01:03.500
000000354	140035.300	-00.020781	-0.445133	-2.334195e-08	0.0e+00	00:01:03.672
000000355	140035.400	-00.031012	-0.442040	-3.507882e-08	0.0e+00	00:01:03.859
000000356	140035.500	-00.020017	-0.440089	-2.274199e-08	0.0e+00	00:01:04.031
000000357	140035.600	-00.042620	-0.441202	-4.829988e-08	0.0e+00	00:01:04.219
000000358	140035.700	-00.003843	-0.441846	-4.348989e-09	0.0e+00	00:01:04.406
000000359	140035.800	-00.003079	-0.441241	-3.489362e-09	0.0e+00	00:01:04.578
000000360	140035.900	-00.005106	-0.440407	-5.797004e-09	0.0e+00	00:01:04.766
000000361	140036.000	-00.036104	-0.439376	-4.108536e-08	0.0e+00	00:01:04.938
000000362	140036.100	-00.020174	-0.439751	-2.293794e-08	0.0e+00	00:01:05.125
000000363	140036.200	-00.043489	-0.440758	-4.933456e-08	0.0e+00	00:01:05.313
000000364	140036.300	-00.016439	-0.442501	-1.857554e-08	0.0e+00	00:01:05.484
000000365	140036.400	-00.040084	-0.441880	-4.535620e-08	0.0e+00	00:01:05.672
000000366	140036.500	-00.035677	-0.442548	-4.030879e-08	0.0e+00	00:01:05.844
000000367	140036.600	-00.018407	-0.438949	-2.096673e-08	0.0e+00	00:01:06.031
000000368	140036.700	-00.026208	-0.443593	-2.954040e-08	0.0e+00	00:01:06.219
000000369	140036.800	-00.004188	-0.445040	-4.705717e-09	0.0e+00	00:01:06.391
000000370	140036.900	-00.038753	-0.442562	-4.378259e-08	0.0e+00	00:01:06.578
000000371	140037.000	-00.062586	-0.441846	-7.082306e-08	0.0e+00	00:01:06.750
000000372	140037.100	000.005666	-0.442426	6.403054e-09	0.0e+00	00:01:06.938
000000373	140037.200	-00.010240	-0.441302	-1.160209e-08	0.0e+00	00:01:07.125
000000374	140037.300	-00.024652	-0.439106	-2.807072e-08	0.0e+00	00:01:07.297
000000375	140037.400	000.035505	-0.441422	4.021632e-08	0.0e+00	00:01:07.484
000000376	140037.500	-00.004064	-0.442522	-4.591964e-09	0.0e+00	00:01:07.672
000000377	140037.600	000.013399	-0.442538	1.513849e-08	0.0e+00	00:01:07.844
000000378	140037.700	-00.000117	-0.443822	-1.323100e-10	0.0e+00	00:01:08.031
000000379	140037.800	-00.028096	-0.441695	-3.180486e-08	0.0e+00	00:01:08.219
000000380	140037.900	000.035693	-0.442750	4.030791e-08	0.0e+00	00:01:08.406
000000381	140038.000	-00.004651	-0.441691	-5.265481e-09	0.0e+00	00:01:08.578
000000382	140038.100	-00.039710	-0.441415	-4.498038e-08	0.0e+00	00:01:08.766
000000383	140038.200	000.019063	-0.441967	2.156574e-08	0.0e+00	00:01:08.953
000000384	140038.300	000.013040	-0.440917	1.478711e-08	0.0e+00	00:01:09.125
000000385	140038.400	-00.018974	-0.440969	-2.151371e-08	0.0e+00	00:01:09.313
000000386	140038.500	-00.000112	-0.442457	-1.265577e-10	0.0e+00	00:01:09.500
000000387	140038.600	-00.005488	-0.440337	-6.231562e-09	0.0e+00	00:01:09.672
000000388	140038.700	-00.002828	-0.440603	-3.209404e-09	0.0e+00	00:01:09.859
000000389	140038.800	-00.009676	-0.439335	-1.101266e-08	0.0e+00	00:01:10.031
000000390	140038.900	000.003550	-0.439889	4.034735e-09	0.0e+00	00:01:10.219
000000391	140039.000	-00.002060	-0.438540	-2.348303e-09	0.0e+00	00:01:10.406
000000392	140039.100	000.009785	-0.440304	1.111117e-08	0.0e+00	00:01:10.594
000000393	140039.200	-00.024153	-0.440394	-2.742259e-08	0.0e+00	00:01:10.766
000000394	140039.300	-00.009832	-0.443256	-1.109013e-08	0.0e+00	00:01:10.953
000000395	140039.400	000.014360	-0.442885	1.621134e-08	0.0e+00	00:01:11.141
000000396	140039.500	000.003469	-0.440101	3.940747e-09	0.0e+00	00:01:11.313
000000397	140039.600	000.015003	-0.440957	1.701237e-08	0.0e+00	00:01:11.500
000000398	140039.700	000.008820	-0.440601	1.000886e-08	0.0e+00	00:01:11.672
000000399	140039.800	000.034216	-0.441051	3.878889e-08	0.0e+00	00:01:11.859
000000400	140039.900	000.020421	-0.438155	2.330292e-08	0.0e+00	00:01:12.047
000000401	140040.000	000.020083	-0.438975	2.287483e-08	0.0e+00	00:01:12.219
000000402	140040.100	000.012064	-0.441453	1.366350e-08	0.0e+00	00:01:12.406
000000403	140040.200	000.030831	-0.440722	3.497746e-08	0.0e+00	00:01:12.578
000000404	140040.300	000.018372	-0.441584	2.080223e-08	0.0e+00	00:01:12.766
000000405	140040.400	000.003937	-0.441982	4.453651e-09	0.0e+00	00:01:12.953
000000406	140040.500	-00.015469	-0.441799	-1.750702e-08	0.0e+00	00:01:13.125
000000407	140040.600	000.016537	-0.440864	1.875576e-08	0.0e+00	00:01:13.313
000000408	140040.700	000.037461	-0.441247	4.244904e-08	0.0e+00	00:01:13.500
000000409	140040.800	000.013050	-0.441144	1.479118e-08	0.0e+00	00:01:13.672
000000410	140040.900	000.029039	-0.439486	3.303706e-08	0.0e+00	00:01:13.859
000000411	140041.000	000.035693	-0.437823	4.076158e-08	0.0e+00	00:01:14.047
000000412	140041.100	000.011096	-0.440621	1.259188e-08	0.0e+00	00:01:14.219
000000413	140041.200	000.038680	-0.441730	4.378236e-08	0.0e+00	00:01:14.406
000000414	140041.300	000.034717	-0.441195	3.934378e-08	0.0e+00	00:01:14.578
000000415	140041.400	000.014083	-0.441375	1.595337e-08	0.0e+00	00:01:14.766
000000416	140041.500	000.039052	-0.440954	4.428111e-08	0.0e+00	00:01:14.953
000000417	140041.600	-00.013924	-0.442835	-1.572101e-08	0.0e+00	00:01:15.141
000000418	140041.700	000.044507	-0.439599	5.062286e-08	0.0e+00	00:01:15.313
000000419	140041.800	000.063731	-0.440809	7.228891e-08	0.0e+00	00:01:15.500
000000420	140041.900	000.033408	-0.438785	3.806827e-08	0.0e+00	00:01:15.688
000000421	140042.000	000.013011	-0.439908	1.478846e-08	0.0e+00	00:01:15.859
000000422	140042.100	000.028391	-0.440354	3.223602e-08	0.0e+00	00:01:16.047
000000423	140042.200	000.001400	-0.440784	1.588308e-09	0.0e+00	00:01:16.219
000000424	140042.300	-00.008886	-0.441393	-1.006578e-08	0.0e+00	00:01:16.406
000000425	140042.400	000.041328	-0.442226	4.672688e-08	0.0e+00	00:01:16.594
000000426	140042.500	000.014993	-0.441233	1.699032e-08	0.0e+00	00:01:16.781
000000427	140042.600	000.014434	-0.441411	1.634935e-08	0.0e+00	00:01:16.953
000000428	140042.700	000.033838	-0.440612	3.839923e-08	0.0e+00	00:01:17.141
000000429	140042.800	000.013561	-0.440647	1.538750e-08	0.0e+00	00:01:17.313
000000430	140042.900	000.026273	-0.440545	2.981876e-08	0.0e+00	00:01:17.500
000000431	140043.000	000.018336	-0.438514	2.090663e-08	0.0e+00	00:01:17.688
000000432	140043.100	000.003351	-0.441038	3.799127e-09	0.0e+00	00:01:17.859
000000433	140043.200	000.032061	-0.440078	3.642606e-08	0.0e+00	00:01:18.047
000000434	140043.300	000.041198	-0.440146	4.680035e-08	0.0e+00	00:01:18.219
000000435	140043.400	000.018451	-0.440960	2.092100e-08	0.0e+00	00:01:18.406
000000436	140043.500	000.032546	-0.441685	3.684296e-08	0.0e+00	00:01:18.594
000000437	140043.600	000.023838	-0.442838	2.691498e-08	0.0e+00	00:01:18.766
000000438	140043.700	000.021668	-0.441224	2.455387e-08	0.0e+00	00:01:18.953
000000439	140043.800	000.015568	-0.440467	1.767258e-08	0.0e+00	00:01:19.141
000000440	140043.900	000.002868	-0.440235	3.257602e-09	0.0e+00	00:01:19.313
000000441	140044.000	000.031032	-0.441044	3.518061e-08	0.0e+00	00:01:19.500
000000442	140044.100	-00.000822	-0.438491	-9.376721e-10	0.0e+00	00:01:19.688
000000443	140044.200	000.023195	-0.441349	2.627743e-08	0.0e+00	00:01:19.859
000000444	140044.300	000.013449	-0.439986	1.528333e-08	0.0e+00	00:01:20.047
000000445	140044.400	000.001180	-0.442289	1.334154e-09	0.0e+00	00:01:20.234
000000446	140044.500	-00.003509	-0.442193	-3.967439e-09	0.0e+00	00:01:20.406
000000447	140044.600	000.005503	-0.440163	6.251239e-09	0.0e+00	00:01:20.594
000000448	140044.700	000.006724	-0.438250	7.671356e-09	0.0e+00	00:01:20.781
000000449	140044.800	000.023853	-0.439010	2.716700e-08	0.0e+00	00:01:20.953
000000450	140044.900	000.002559	-0.440313	2.906050e-09	0.0e+00	00:01:21.141
000000451	140045.000	000.010298	-0.440418	1.169102e-08	0.0e+00	00:01:21.328
000000452	140045.100	000.047541	-0.441361	5.385720e-08	0.0e+00	00:01:21.500
000000453	140045.200	000.036668	-0.440462	4.162389e-08	0.0e+00	00:01:21.688
000000454	140045.300	000.037147	-0.442568	4.196703e-08	0.0e+00	00:01:21.875
000000455	140045.400	000.004394	-0.441178	4.980250e-09	0.0e+00	00:01:22.047
000000456	140045.500	000.045947	-0.439684	5.225044e-08	0.0e+00	00:01:22.234
000000457	140045.600	000.041256	-0.440029	4.687903e-08	0.0e+00	00:01:22.422
000000458	140045.700	000.048470	-0.439925	5.508895e-08	0.0e+00	00:01:22.594
000000459	140045.800	000.013999	-0.438689	1.595532e-08	0.0e+00	00:01:22.781
000000460	140045.900	000.025247	-0.439202	2.874233e-08	0.0e+00	00:01:22.953
000000461	140046.000	000.044680	-0.439660	5.081203e-08	0.0e+00	00:01:23.141
000000462	140046.100	000.017115	-0.439606	1.946611e-08	0.0e+00	00:01:23.328
000000463	140046.200	000.038451	-0.440562	4.363861e-08	0.0e+00	00:01:23.500
000000464	140046.300	000.028527	-0.439832	3.242937e-08	0.0e+00	00:01:23.688
000000465	140046.400	000.017784	-0.441801	2.012677e-08	0.0e+00	00:01:23.875
000000466	140046.500	000.001882	-0.440342	2.136822e-09	0.0e+00	00:01:24.047
000000467	140046.600	000.037557	-0.439037	4.277213e-08	0.0e+00	00:01:24.234
000000468	140046.700	000.003489	-0.440063	3.964217e-09	0.0e+00	00:01:24.406
000000469	140046.800	000.010545	-0.439287	1.200247e-08	0.0e+00	00:01:24.594
000000470	140046.900	-00.007408	-0.436866	-8.478713e-09	0.0e+00	00:01:24.781
000000471	140047.000	000.030732	-0.440052	3.491882e-08	0.0e+00	00:01:24.969
000000472	140047.100	000.037766	-0.440401	4.287638e-08	0.0e+00	00:01:25.156
000000473	140047.200	000.036313	-0.439878	4.127629e-08	0.0e+00	00:01:25.328
000000474	140047.300	000.038768	-0.440174	4.403733e-08	0.0e+00	00:01:25.516
000000475	140047.400	000.024627	-0.439081	2.804325e-08	0.0e+00	00:01:25.688
000000476	140047.500	000.039200	-0.439474	4.459927e-08	0.0e+00	00:01:25.875
000000477	140047.600	000.040064	-0.436988	4.584072e-08	0.0e+00	00:01:26.063
000000478	140047.700	000.004116	-0.438378	4.694417e-09	0.0e+00	00:01:26.234
000000479	140047.800	000.044263	-0.439803	5.032121e-08	0.0e+00	00:01:26.422
000000480	140047.900	000.034663	-0.439600	3.942614e-08	0.0e+00	00:01:26.609
000000481	140048.000	000.026663	-0.439921	3.030484e-08	0.0e+00	00:01:26.781
000000482	140048.100	000.051625	-0.441868	5.841704e-08	0.0e+00	00:01:26.969
000000483	140048.200	000.053887	-0.441723	6.099632e-08	0.0e+00	00:01:27.156
000000484	140048.300	000.017979	-0.439260	2.046519e-08	0.0e+00	00:01:27.328
000000485	140048.400	000.020436	-0.440085	2.321778e-08	0.0e+00	00:01:27.516
000000486	140048.500	000.007251	-0.439533	8.248766e-09	0.0e+00	00:01:27.703
000000487	140048.600	000.037405	-0.437426	4.275617e-08	0.0e+00	00:01:27.875
000000488	140048.700	000.054967	-0.439286	6.256413e-08	0.0e+00	00:01:28.063
000000489	140048.800	000.047332	-0.439908	5.379750e-08	0.0e+00	00:01:28.234
000000490	140048.900	000.056514	-0.440673	6.412206e-08	0.0e+00	00:01:28.422
000000491	140049.000	000.068029	-0.439893	7.732494e-08	0.0e+00	00:01:28.609
000000492	140049.100	000.021806	-0.441663	2.468647e-08	0.0e+00	00:01:28.781
000000493	140049.200	000.061849	-0.442681	6.985781e-08	0.0e+00	00:01:28.969
000000494	140049.300	000.058690	-0.440735	6.658232e-08	0.0e+00	00:01:29.156
000000495	140049.400	000.022297	-0.440079	2.533294e-08	0.0e+00	00:01:29.328
000000496	140049.500	000.072441	-0.441012	8.213004e-08	0.0e+00	00:01:29.516
000000497	140049.600	000.052344	-0.439622	5.953256e-08	0.0e+00	00:01:29.703
000000498	140049.700	000.050584	-0.439464	5.755200e-08	0.0e+00	00:01:29.875
000000499	140049.800	000.043384	-0.440301	4.926664e-08	0.0e+00	00:01:30.063
000000500	140049.900	000.037836	-0.440639	4.293291e-08	0.0e+00	00:01:30.250
000000501	140050.000	000.067879	-0.441332	7.690201e-08	0.0e+00	00:01:30.422
000000502	140050.100	000.053869	-0.443037	6.079507e-08	0.0e+00	00:01:30.609
000000503	140050.200	000.056980	-0.441376	6.454845e-08	0.0e+00	00:01:30.797
000000504	140050.300	000.075043	-0.441599	8.496765e-08	0.0e+00	00:01:30.969
000000505	140050.400	000.066599	-0.441143	7.548478e-08	0.0e+00	00:01:31.156
000000506	140050.500	000.051392	-0.441300	5.822830e-08	0.0e+00	00:01:31.328
000000507	140050.600	000.041719	-0.440269	4.737903e-08	0.0e+00	00:01:31.516
000000508	140050.700	000.034082	-0.440339	3.870004e-08	0.0e+00	00:01:31.703
000000509	140050.800	000.040464	-0.441277	4.584840e-08	0.0e+00	00:01:31.875
000000510	140050.900	000.057604	-0.440597	6.537014e-08	0.0e+00	00:01:32.063
000000511	140051.000	000.034014	-0.440629	3.859668e-08	0.0e+00	00:01:32.250
000000512	140051.100	000.042861	-0.443897	4.827800e-08	0.0e+00	00:01:32.422
000000513	140051.200	000.055922	-0.440909	6.341678e-08	0.0e+00	00:01:32.609
000000514	140051.300	000.083203	-0.441016	9.433126e-08	0.0e+00	00:01:32.797
000000515	140051.400	000.079274	-0.441621	8.975385e-08	0.0e+00	00:01:32.969
000000516	140051.500	000.057046	-0.441587	6.459254e-08	0.0e+00	00:01:33.156
000000517	140051.600	000.063859	-0.438250	7.285736e-08	0.0e+00	00:01:33.344
000000518	140051.700	000.086179	-0.441408	9.761797e-08	0.0e+00	00:01:33.516
000000519	140051.800	000.067177	-0.440606	7.623225e-08	0.0e+00	00:01:33.703
000000520	140051.900	000.047890	-0.441131	5.428108e-08	0.0e+00	00:01:33.891
000000521	140052.000	000.041950	-0.442541	4.739654e-08	0.0e+00	00:01:34.063
000000522	140052.100	000.058346	-0.441466	6.608242e-08	0.0e+00	00:01:34.250
000000523	140052.200	000.021341	-0.441370	2.417638e-08	0.0e+00	00:01:34.438
000000524	140052.300	000.064302	-0.440771	7.294274e-08	0.0e+00	00:01:34.609
000000525	140052.400	000.049114	-0.440189	5.578754e-08	0.0e+00	00:01:34.797
000000526	140052.500	000.076770	-0.440040	8.723053e-08	0.0e+00	00:01:34.984
000000527	140052.600	000.070837	-0.441186	8.028073e-08	0.0e+00	00:01:35.156
000000528	140052.700	000.034413	-0.441259	3.899394e-08	0.0e+00	00:01:35.344
000000529	140052.800	000.083277	-0.441598	9.429034e-08	0.0e+00	00:01:35.531
000000530	140052.900	000.076529	-0.443922	8.619692e-08	0.0e+00	00:01:35.703
000000531	140053.000	000.064667	-0.440983	7.332203e-08	0.0e+00	00:01:35.891
000000532	140053.100	000.070236	-0.440208	7.977631e-08	0.0e+00	00:01:36.078
000000533	140053.200	000.079044	-0.440986	8.962168e-08	0.0e+00	00:01:36.250
000000534	140053.300	000.084257	-0.439472	9.586135e-08	0.0e+00	00:01:36.438
000000535	140053.400	000.094025	-0.441564	1.064681e-07	0.0e+00	00:01:36.625
000000536	140053.500	000.096536	-0.442411	1.091024e-07	0.0e+00	00:01:36.797
000000537	140053.600	000.079159	-0.442060	8.953372e-08	0.0e+00	00:01:36.984
000000538	140053.700	000.063919	-0.442699	7.219284e-08	0.0e+00	00:01:37.172
000000539	140053.800	000.057887	-0.442652	6.538701e-08	0.0e+00	00:01:37.344
000000540	140053.900	000.084443	-0.441814	9.556439e-08	0.0e+00	00:01:37.531
000000541	140054.000	000.062823	-0.441192	7.119737e-08	0.0e+00	00:01:37.719
000000542	140054.100	000.056908	-0.440740	6.455970e-08	0.0e+00	00:01:37.891
000000543	140054.200	000.103688	-0.440603	1.176665e-07	0.0e+00	00:01:38.078
000000544	140054.300	000.080273	-0.442184	9.076843e-08	0.0e+00	00:01:38.266
000000545	140054.400	000.056694	-0.442942	6.399743e-08	0.0e+00	00:01:38.438
000000546	140054.500	000.083806	-0.442434	9.471060e-08	0.0e+00	00:01:38.625
000000547	140054.600	000.052866	-0.442594	5.972261e-08	0.0e+00	00:01:38.813
000000548	140054.700	000.071034	-0.442310	8.029928e-08	0.0e+00	00:01:38.984
000000549	140054.800	000.081515	-0.441611	9.229250e-08	0.0e+00	00:01:39.172
000000550	140054.900	000.101121	-0.439774	1.149691e-07	0.0e+00	00:01:39.359
000000551	140055.000	000.089303	-0.439622	1.015675e-07	0.0e+00	00:01:39.531
000000552	140055.100	000.113969	-0.441987	1.289286e-07	0.0e+00	00:01:39.719
000000553	140055.200	000.065889	-0.442632	7.442848e-08	0.0e+00	00:01:39.906
000000554	140055.300	000.075318	-0.443523	8.490870e-08	0.0e+00	00:01:40.078
000000555	140055.400	000.073285	-0.442087	8.288521e-08	0.0e+00	00:01:40.266
000000556	140055.500	000.086619	-0.442403	9.789650e-08	0.0e+00	00:01:40.453
000000557	140055.600	000.080709	-0.441929	9.131494e-08	0.0e+00	00:01:40.625
000000558	140055.700	000.079116	-0.439991	8.990590e-08	0.0e+00	00:01:40.813
000000559	140055.800	000.084157	-0.442492	9.509410e-08	0.0e+00	00:01:41.000
000000560	140055.900	000.112177	-0.442159	1.268516e-07	0.0e+00	00:01:41.188
000000561	140056.000	000.052033	-0.442252	5.882690e-08	0.0e+00	00:01:41.359
000000562	140056.100	000.092952	-0.442444	1.050437e-07	0.0e+00	00:01:41.547
000000563	140056.200	000.080662	-0.443322	9.097411e-08	0.0e+00	00:01:41.734
000000564	140056.300	000.082697	-0.442731	9.339443e-08	0.0e+00	00:01:41.906
000000565	140056.400	000.092016	-0.441770	1.041443e-07	0.0e+00	00:01:42.094
000000566	140056.500	000.079434	-0.441134	9.003409e-08	0.0e+00	00:01:42.281
000000567	140056.600	000.093739	-0.440897	1.063047e-07	0.0e+00	00:01:42.453
000000568	140056.700	000.087932	-0.442185	9.942901e-08	0.0e+00	00:01:42.641
000000569	140056.800	000.063853	-0.441985	7.223463e-08	0.0e+00	00:01:42.828
000000570	140056.900	000.086403	-0.442788	9.756695e-08	0.0e+00	00:01:43.000
000000571	140057.000	000.097970	-0.445086	1.100576e-07	0.0e+00	00:01:43.188
000000572	140057.100	000.105611	-0.442504	1.193332e-07	0.0e+00	00:01:43.375
000000573	140057.200	000.077735	-0.441654	8.800412e-08	0.0e+00	00:01:43.547
000000574	140057.300	000.075981	-0.441732	8.600298e-08	0.0e+00	00:01:43.734
000000575	140057.400	000.070198	-0.441010	7.958746e-08	0.0e+00	00:01:43.922
000000576	140057.500	000.078483	-0.439953	8.919487e-08	0.0e+00	00:01:44.094
000000577	140057.600	000.096157	-0.441495	1.088996e-07	0.0e+00	00:01:44.281
000000578	140057.700	000.082505	-0.443671	9.298026e-08	0.0e+00	00:01:44.469
000000579	140057.800	000.096722	-0.445417	1.085750e-07	0.0e+00	00:01:44.641
000000580	140057.900	000.095668	-0.442820	1.080211e-07	0.0e+00	00:01:44.828
000000581	140058.000	000.067776	-0.443679	7.637982e-08	0.0e+00	00:01:45.016
000000582	140058.100	000.102127	-0.441849	1.155680e-07	0.0e+00	00:01:45.203
000000583	140058.200	000.059480	-0.441643	6.733901e-08	0.0e+00	00:01:45.375
000000584	140058.300	000.093153	-0.442283	1.053092e-07	0.0e+00	00:01:45.563
000000585	140058.400	000.100603	-0.442922	1.135678e-07	0.0e+00	00:01:45.734
000000586	140058.500	000.082130	-0.445472	9.218333e-08	0.0e+00	00:01:45.922
000000587	140058.600	000.089556	-0.442115	1.012813e-07	0.0e+00	00:01:46.109
000000588	140058.700	000.126355	-0.442330	1.428288e-07	0.0e+00	00:01:46.297
000000589	140058.800	000.124543	-0.443137	1.405241e-07	0.0e+00	00:01:46.469
